month,interest,scheduled_principal,prepayment,recovery,loss,total_cf,avg_survival,cumulative_cf,principal_return
177,4002716.68439024,3607063.442660834,6.052467125809575,0.17559216296286234,0.05853072098762078,7609786.355110368,0.5501776187664341,2426495367.194533,3607069.670720123
178,3988525.675906729,3621254.405664883,3.5504096571294217,0.09792304816228035,0.03264101605409346,7609783.729904285,0.5501776162130295,2434105150.924437,3621258.0539975883
179,3974273.8147117705,3635506.2407727586,0.9216593998086351,0.04655724465250307,0.015519081550834347,7609781.023701173,0.5501776154181088,2441714931.948138,3635507.208989403
180,3959960.818599946,3649819.230639643,4.028740797203264,0.11470052511578828,0.038233508371929466,7609784.192680881,0.5501776125790312,2449324716.140819,3649823.3740809653
181,3945586.384572632,3664193.6345966165,5.88116173977718,0.18191859721475398,0.06063953240491806,7609786.082249581,0.5501776085718304,2456934502.2230687,3664199.6976769534
182,3931150.231724419,3678629.742327585,5.275226751300995,0.2061371954125221,0.06871239847084064,7609785.455415928,0.5501776049816405,2464544287.6784844,3678635.2236915315
183,3916652.0823739334,3693127.85075053,3.9918446837005828,0.16700046259279142,0.05566682086426387,7609784.091969579,0.5501776023081938,2472154071.770454,3693132.009595677
184,3902091.650892296,3707688.2505314727,2.9972520426093676,0.13529183121275307,0.04509727707091766,7609783.033967618,0.5501776003042236,2479763854.8044214,3707691.3830753462
185,3887468.6477001263,3722311.229843973,1.0493723640764618,0.05113392196933265,0.017044640656444208,7609780.978050354,0.550177599530487,2487373635.7824717,3722312.3303502593
186,3872782.786134339,3736997.0831698007,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2494983415.651776,3736997.0831698007
187,3858033.7705383133,3751746.098765829,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2502593195.52108,3751746.098765829
188,3843221.303786656,3766558.565517501,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2510202975.390384,3766558.565517501
189,3828345.0909970948,3781434.7783070426,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2517812755.2596884,3781434.7783070426
190,3813404.835825785,3796375.0334783434,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2525422535.1289926,3796375.0334783434
191,3798400.2404597127,3811379.628844435,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2533032314.9982967,3811379.628844435
192,3783331.005608967,3826448.8636951554,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2540642094.867601,3826448.8636951554
193,3768196.8304991554,3841583.0388050047,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2548251874.736905,3841583.0388050047
194,3752997.4128635153,3856782.456440632,0.0,0.0,0.0,7609779.869304119,0.550177599530487,2555861654.6062093,3856782.456440632
195,3737732.448935212,3872047.42036893,0.0,0.0,0.0,7609779.869304119,0.550177599530487,2563471434.4755135,3872047.42036893
196,3722401.6334394948,3887378.235864631,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2571081214.3448176,3887378.235864631
197,3707004.659585771,3902775.209718356,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2578690994.214122,3902775.209718356
198,3691541.2190598333,3918238.6502443203,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2586300774.083426,3918238.6502443203
199,3676011.002015701,3933768.8672884353,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2593910553.95273,3933768.8672884353
200,3660413.697067808,3949366.1722363443,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2601520333.8220344,3949366.1722363443
201,3644748.9912827327,3965030.8780213925,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2609130113.6913385,3965030.8780213925
202,3629016.570171434,3980763.2991327117,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2616739893.5606427,3980763.2991327117
203,3613216.117680755,3996563.751623389,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2624349673.429947,3996563.751623389
204,3597347.3161855508,4012432.553118602,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2631959453.299251,4012432.553118602
205,3581409.846480231,4028370.022823889,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2639569233.1685553,4028370.022823889
206,3565403.3877706924,4044376.48153344,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2647179013.0378594,4044376.48153344
207,3549327.6176658385,4060452.251638313,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2654788792.9071636,4060452.251638313
208,3533182.212169337,4076597.6571348305,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2662398572.776468,4076597.6571348305
209,3516966.84567113,4092813.023633017,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2670008352.645772,4092813.023633017
210,3500681.190939137,4109098.6783649824,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2677618132.515076,4109098.6783649824
211,3484324.919110567,4125454.950193556,0.0,0.0,0.0,7609779.869304119,0.550177599530487,2685227912.3843803,4125454.950193556
212,3467897.6996835168,4141882.169620635,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2692837692.2536845,4141882.169620635
213,3451399.2005082956,4158380.668795822,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2700447472.1229887,4158380.668795822
214,3434829.087778898,4174950.781525254,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2708057251.992293,4174950.781525254
215,3418187.026024201,4191592.843279943,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2715667031.861597,4191592.843279943
216,3401472.678099322,4208307.191204803,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2723276811.7309012,4208307.191204803
217,3384685.7051768526,4225094.164127294,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2730886591.6002054,4225094.164127294
218,3367825.7667379454,4241954.102566176,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2738496371.4695096,4241954.102566176
219,3350892.5205635484,4258887.348740597,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2746106151.338814,4258887.348740597
220,3333885.6227253936,4275894.246578723,0.0,0.0,0.0,7609779.869304119,0.550177599530487,2753715931.208118,4275894.246578723
221,3316804.7275771433,4292975.141726979,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2761325711.077422,4292975.141726979
222,3299649.4877452645,4310130.3815589,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2768935490.9467263,4310130.3815589
223,3282419.5541199674,4327360.315184186,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2776545270.8160305,4327360.315184186
224,3265114.5758461845,4344665.293457942,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2784155050.6853347,4344665.293457942
225,3247734.200314385,4362045.668989734,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2791764830.554639,4362045.668989734
226,3230278.073151242,4379501.7961528925,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2799374610.423943,4379501.7961528925
227,3212745.8382105017,4397034.031093662,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2806984390.293247,4397034.031093662
228,3195137.1375635727,4414642.731740539,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2814594170.1625514,4414642.731740539
229,3177451.6114902897,4432328.257813858,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2822203950.0318556,4432328.257813858
230,3159688.8984693415,4450090.970834799,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2829813729.90116,4450090.970834799
231,3141848.6351689016,4467931.234135246,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2837423509.770464,4467931.234135246
232,3123930.4564371007,4485849.412867039,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2845033289.639768,4485849.412867039
233,3105933.9952923665,4503845.874011742,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2852643069.5090723,4503845.874011742
234,3087858.882914013,4521920.98639011,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2860252849.3783765,4521920.98639011
235,3069704.748632234,4540075.120671911,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2867862629.2476807,4540075.120671911
236,3051471.2199186943,4558308.649385444,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2875472409.116985,4558308.649385444
237,3033157.9223765736,4576621.946927565,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2883082188.986289,4576621.946927565
238,3014764.479730758,4595015.389573395,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2890691968.855593,4595015.389573395
239,2996290.513817973,4613489.355486182,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2898301748.7248974,4613489.355486182
240,2977735.6445768364,4632044.224727318,0.0,0.0,0.0,7609779.869304119,0.550177599530487,2905911528.5942016,4632044.224727318
241,2959099.4900378566,4650680.379266285,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2913521308.4635057,4650680.379266285
242,2940381.6663133376,4669398.2029908,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2921131088.33281,4669398.2029908
243,2921581.7875873703,4688198.081716775,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2928740868.202114,4688198.081716775
244,2902699.4661055594,4707080.403198588,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2936350648.0714183,4707080.403198588
245,2883734.3121649087,4726045.557139262,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2943960427.9407225,4726045.557139262
246,2864685.9341034302,4745093.935200695,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2951570207.8100266,4745093.935200695
247,2845553.9382899,4764225.931014237,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2959179987.679331,4764225.931014237
248,2826337.9291135017,4783441.940190633,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2966789767.548635,4783441.940190633
249,2807037.508973238,4802742.360330908,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2974399547.417939,4802742.360330908
250,2787652.2782676234,4822127.591036532,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2982009327.2872434,4822127.591036532
251,2768181.8353839377,4841598.0339202285,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2989619107.1565475,4841598.0339202285
252,2748625.77668772,4861154.092616413,0.0,0.0,0.0,7609779.869304118,0.550177599530487,2997228887.0258517,4861154.092616413
253,2728983.6965121245,4880796.17279202,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3004838666.895156,4880796.17279202
254,2709255.1871471023,4900524.682157073,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3012448446.76446,4900524.682157073
255,2689439.838828589,4920340.030475571,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3020058226.6337643,4920340.030475571
256,2669537.239727758,4940242.6295763645,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3027668006.5030684,4940242.6295763645
257,2649546.975940101,4960232.893364019,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3035277786.3723726,4960232.893364019
258,2629468.6314743585,4980311.23782977,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3042887566.241677,4980311.23782977
259,2609301.788241569,5000478.081062579,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3050497346.110981,5000478.081062579
260,2589046.0260439604,5020733.843260175,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3058107125.980285,5020733.843260175
261,2568700.922563787,5041078.946740347,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3065716905.8495893,5041078.946740347
262,2548266.0533521636,5061513.815951991,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3073326685.7188935,5061513.815951991
263,2527740.991817722,5082038.877486412,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3080936465.5881977,5082038.877486412
264,2507125.309215322,5102654.5600888,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3088546245.457502,5102654.5600888
265,2486418.5746346842,5123361.294669453,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3096156025.326806,5123361.294669453
266,2465620.3549888325,5144159.514315302,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3103765805.1961102,5144159.514315302
267,2444730.21500265,5165049.654301474,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3111375585.0654144,5165049.654301474
268,2423747.7172012837,5186032.15210287,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3118985364.9347186,5186032.15210287
269,2402672.421898475,5207107.447405675,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3126595144.804023,5207107.447405675
270,2381503.8871848793,5228275.982119253,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3134204924.673327,5228275.982119253
271,2360241.668916219,5249538.200387932,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3141814704.542631,5249538.200387932
272,2338885.3207015023,5270894.548602642,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3149424484.4119353,5270894.548602642
273,2317434.393891135,5292345.475413014,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3157034264.2812395,5292345.475413014
274,2295888.4375648857,5313891.431739269,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3164644044.1505437,5313891.431739269
275,2274246.9985198537,5335532.87078426,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3172253824.019848,5335532.87078426
276,2252509.621258448,5357270.248045688,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3179863603.889152,5357270.248045688
277,2230675.847976106,5379104.021328028,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3187473383.758456,5379104.021328028
278,2208745.2185491207,5401034.65075503,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3195083163.6277604,5401034.65075503
279,2186717.27052229,5423062.598781848,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3202692943.4970646,5423062.598781848
280,2164591.5390966367,5445188.33020754,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3210302723.366369,5445188.33020754
281,2142367.5571168405,5467412.31218728,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3217912503.235673,5467412.31218728
282,2120044.855058841,5489735.014245283,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3225522283.104977,5489735.014245283
283,2097622.961017182,5512156.908286959,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3233132062.9742813,5512156.908286959
284,2075101.4006924138,5534678.468611727,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3240741842.8435855,5534678.468611727
285,2052479.697378361,5557300.171925798,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3248351622.7128897,5557300.171925798
286,2029757.3719492925,5580022.497354837,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3255961402.582194,5580022.497354837
287,2006933.9428471772,5602845.92645696,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3263571182.451498,5602845.92645696
288,1984008.9260685982,5625770.943235531,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3271180962.320802,5625770.943235531
289,1960981.8351519378,5648798.034152215,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3278790742.1901064,5648798.034152215
290,1937852.1811641203,5671927.688140009,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3286400522.0594106,5671927.688140009
291,1914619.4726876393,5695160.3966165,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3294010301.9287148,5695160.3966165
292,1891283.2158071978,5718496.65349695,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3301620081.798019,5718496.65349695
293,1867842.9140965238,5741936.955207596,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3309229861.667323,5741936.955207596
294,1844298.0686049792,5765481.800699185,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3316839641.5366273,5765481.800699185
295,1820648.1778441195,5789131.691460047,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3324449421.4059315,5789131.691460047
296,1796892.7377741567,5812887.131530006,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3332059201.2752357,5812887.131530006
297,1773031.2417904423,5836748.627513688,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3339668981.14454,5836748.627513688
298,1749063.1807097702,5860716.688594358,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3347278761.013844,5860716.688594358
299,1724988.04275663,5884791.826547506,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3354888540.883148,5884791.826547506
300,1700805.313549472,5908974.555754657,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3362498320.7524524,5908974.555754657
301,1676514.4760866947,5933265.393217474,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3370108100.6217566,5933265.393217474
302,1652115.0107328352,5957664.858571297,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3377717880.4910607,5957664.858571297
303,1627606.3952044083,5982173.474099736,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3385327660.360365,5982173.474099736
304,1602988.1045558555,6006791.764748278,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3392937440.229669,6006791.764748278
305,1578259.6111653312,6031520.258138791,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3400547220.0989733,6031520.258138791
306,1553420.3847204724,6056359.484583641,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3408156999.9682775,6056359.484583641
307,1528469.892203965,6081309.977100171,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3415766779.8375816,6081309.977100171
308,1503407.5978791935,6106372.271424919,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3423376559.706886,6106372.271424919
309,1478232.963275715,6131546.906028444,0.0,0.0,0.0,7609779.869304117,0.550177599530487,3430986339.57619,6131546.906028444
310,1452945.447174611,6156834.422129514,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3438596119.445494,6156834.422129514
311,1427544.5055939143,6182235.363710227,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3446205899.3147984,6182235.363710227
312,1402029.5917738054,6207750.277530344,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3453815679.1841025,6207750.277530344
313,1376400.1561617572,6233379.713142386,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3461425459.0534067,6233379.713142386
314,1350655.6463976835,6259124.222906448,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3469035238.922711,6259124.222906448
315,1324795.5072989075,6284984.362005218,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3476645018.792015,6284984.362005218
316,1298819.180845054,6310960.688459109,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3484254798.6613193,6310960.688459109
317,1272726.1061629693,6337053.763141196,0.0,0.0,0.0,7609779.869304119,0.550177599530487,3491864578.5306234,6337053.763141196
318,1246515.7195113879,6363264.149792737,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3499474358.3999276,6363264.149792737
319,1220187.4542656776,6389592.415038461,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3507084138.269232,6389592.415038461
320,1193740.7409023407,6416039.128401823,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3514693918.138536,6416039.128401823
321,1167175.0069836222,6442604.86232051,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3522303698.00784,6442604.86232051
322,1140489.6771418205,6469290.192162314,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3529913477.8771443,6469290.192162314
323,1113684.1730636733,6496095.696240458,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3537523257.7464485,6496095.696240458
324,1086757.9134746024,6523021.955829558,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3545133037.6157527,6523021.955829558
325,1059710.3141228291,6550069.55518133,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3552742817.485057,6550069.55518133
326,1032540.7877634827,6577239.081540645,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3560352597.354361,6577239.081540645
327,1005248.7441425513,6604531.125161612,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3567962377.223665,6604531.125161612
328,977833.5899807874,6631946.279323338,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3575572157.0929694,6631946.279323338
329,950294.7289575039,6659485.1403466305,0.0,0.0,0.0,7609779.869304117,0.550177599530487,3583181936.9622736,6659485.1403466305
330,922631.5616942819,6687148.307609882,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3590791716.831578,6687148.307609882
331,894843.485738602,6714936.383565519,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3598401496.700882,6714936.383565519
332,866929.8955473667,6742849.973756786,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3606011276.570186,6742849.973756786
333,838890.1824703371,6770889.686833792,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3613621056.4394903,6770889.686833792
334,810723.7347335061,6799056.134570624,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3621230836.3087945,6799056.134570624
335,782429.9374223079,6827349.931881838,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3628840616.1780987,6827349.931881838
336,754008.1724648192,6855771.696839306,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3636450396.047403,6855771.696839306
337,725457.8186148107,6884322.050689321,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3644060175.916707,6884322.050689321
338,696778.2514347482,6913001.617869408,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3651669955.786011,6913001.617869408
339,667968.8432786223,6941811.026025523,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3659279735.6553154,6941811.026025523
340,639028.9632748042,6970750.906029365,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3666889515.5246196,6970750.906029365
341,609957.9773086712,6999821.891995486,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3674499295.3939238,6999821.891995486
342,580755.2480052458,7029024.6212989045,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3682109075.263228,7029024.6212989045
343,551420.1347116743,7058359.734592436,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3689718855.132532,7058359.734592436
344,521951.99347963644,7087827.875824512,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3697328635.0018363,7087827.875824512
345,492350.1770476489,7117429.6922565065,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3704938414.8711405,7117429.6922565065
346,462614.0348232731,7147165.834480873,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3712548194.7404447,7147165.834480873
347,432742.9128652059,7177036.956438957,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3720157974.609749,7177036.956438957
348,402736.15386531706,7207043.715438823,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3727767754.479053,7207043.715438823
349,372593.09713053156,7237186.772173592,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3735377534.348357,7237186.772173592
350,342313.078564661,7267466.790739486,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3742987314.2176614,7267466.790739486
351,311895.4306500742,7297884.438654072,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3750597094.0869656,7297884.438654072
352,281339.48242935026,7328440.386874786,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3758206873.9562697,7328440.386874786
353,250644.55948674266,7359135.309817387,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3765816653.825574,7359135.309817387
354,219809.98392960127,7389969.885374539,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3773426433.694878,7389969.885374539
355,188835.0743696618,7420944.794934486,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3781036213.5641823,7420944.794934486
356,157719.14590424078,7452060.723399914,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3788645993.4334865,7452060.723399914
357,126461.51009732235,7483318.359206833,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3796255773.3027906,7483318.359206833
358,95061.47496054694,7514718.394343573,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3803865553.172095,7514718.394343573
359,63518.34493408939,7546261.524370072,0.0,0.0,0.0,7609779.869304118,0.550177599530487,3811475333.041399,7546261.524370072
360,31831.420867424094,7577948.448417271,0.0,0.0,0.0,7609779.869284657,0.550177599530487,3819085112.9106836,7577948.448417271
