feature,importance,std
dti_r,0.034834368530020754,0.0
log_upb,0.01718426501035203,0.0
ltv_r,2.070393374742352e-05,0.0
int_rate,-0.0022204968944099512,0.0
fico_score,-0.01446687370600408,0.0
